id,pmid,doi,url,has_summary_results,days_to_publication,days_to_summary,days_reg_to_start,days_reg_to_compl,days_reg_to_publ,is_c_tgov,recruitment_status,is_multicentric,phase,main_sponsor,intervention_type,completion_date,publication_date,enrollment,masking,allocation,start_date,lead_cities,has_publication,has_german_umc_lead,intovalue,is_dupe,has_pmid,has_trn_abstract,has_trn_ft_pmc,has_trn_ft_pdf,has_trn_secondary_id,has_trn_intovalue,has_trn_any,pmcid,has_pubmed,has_queried_pmcid,has_queried_doi,has_ft_pmc,has_ft_pdf,is_resolved,has_reg_pub_link,reference_type
NCT02315300,NA,NA,NA,FALSE,NA,NA,-1,547,NA,TRUE,Completed,FALSE,N/A,Other,Device,2016-05-31,NA,62,None (Open Label),N/A,2014-11-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02270853,29769049,10.1186/s12890-018-0645-1,https://pubmed.ncbi.nlm.nih.gov/29769049/,FALSE,501,NA,-167,809,1310,TRUE,Unknown status,TRUE,N/A,Other,Device,2016-12-31,2018-05-16,100,None (Open Label),N/A,2014-04-30,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC5956970,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT02262442,30463577,10.1186/s12931-018-0926-5,https://pubmed.ncbi.nlm.nih.gov/30463577/,FALSE,812,NA,24,694,1506,TRUE,Unknown status,FALSE,Phase 4,Other,Device,2016-08-31,2018-11-21,60,Single,Randomized,2014-10-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC6249909,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT02077309,NA,NA,NA,FALSE,NA,NA,184,640,NA,TRUE,Terminated,TRUE,Phase 3,Other,Drug,2015-11-30,NA,4,Double,Randomized,2014-08-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02027662,NA,NA,NA,FALSE,NA,NA,42,557,NA,TRUE,Completed,TRUE,Phase 2/Phase 3,Industry,Drug,2015-06-30,NA,61,None (Open Label),Randomized,2014-01-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02004847,26044167,10.1159/000430495,https://pubmed.ncbi.nlm.nih.gov/26044167/,TRUE,367,438,-50,193,560,TRUE,Completed,FALSE,N/A,Industry,Device,2014-05-31,2015-06-02,47,Triple,Randomized,2013-09-30,Aachen,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT02004483,NA,NA,NA,FALSE,NA,NA,-1168,415,NA,TRUE,Completed,FALSE,N/A,Other,Procedure,2014-12-31,NA,19,None (Open Label),N/A,2010-08-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02001480,NA,NA,NA,FALSE,NA,NA,8,799,NA,TRUE,Completed,TRUE,N/A,Other,Device,2015-12-31,NA,60,None (Open Label),N/A,2013-10-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01969045,NA,NA,NA,FALSE,NA,NA,130,861,NA,TRUE,Completed,FALSE,Phase 4,Other,Device,2016-02-29,NA,30,Single,Randomized,2014-02-28,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01941550,NA,NA,NA,FALSE,NA,NA,9,923,NA,TRUE,Terminated,FALSE,Phase 2,Other,Drug,2016-01-31,NA,11,None (Open Label),N/A,2013-07-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01888796,NA,NA,NA,FALSE,NA,NA,102,559,NA,TRUE,Terminated,FALSE,Phase 3,Other,Drug,2014-12-31,NA,8,Double,Randomized,2013-09-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01885403,NA,NA,NA,FALSE,NA,NA,10,1045,NA,TRUE,Unknown status,FALSE,N/A,Other,Device,2016-04-30,NA,50,None (Open Label),N/A,2013-06-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01884376,28938917,10.1186/s40001-017-0279-4,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5610476/,FALSE,845,NA,42,711,1556,TRUE,Completed,FALSE,N/A,Other,Device,2015-05-31,2017-09-22,20,None (Open Label),Non-Randomized,2013-07-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PMC5610476,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
NCT01839084,31288740,10.1186/s12871-019-0799-2,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6617591/,FALSE,1226,NA,113,1056,2282,TRUE,Completed,FALSE,Phase 3,Other,Drug,2016-02-29,2019-07-09,46,Quadruple,Randomized,2013-07-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC6617591,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01839071,NA,NA,NA,FALSE,NA,NA,-995,436,NA,TRUE,Completed,FALSE,N/A,Other,Procedure,2014-05-31,NA,109,None (Open Label),N/A,2010-06-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01789112,NA,NA,NA,FALSE,NA,NA,-192,1603,NA,TRUE,Completed,FALSE,N/A,Other,Other,2017-06-30,NA,13,None (Open Label),N/A,2012-07-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01712464,30390065,10.1038/s41386-018-0258-7,https://pubmed.ncbi.nlm.nih.gov/30390065/,FALSE,817,NA,368,1392,2209,TRUE,Completed,FALSE,N/A,Other,Drug,2016-08-07,2018-11-02,60,Double,Randomized,2013-10-18,Aachen,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,PMC6372686,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
NCT01647854,26036316,10.1007/s00101-015-0039-1,https://link.springer.com/article/10.1007%2fs00101-015-0039-1,FALSE,3,NA,46,1049,1052,TRUE,Completed,FALSE,N/A,Other,Procedure,2015-05-31,2015-06-03,425,None (Open Label),N/A,2012-08-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01644071,NA,NA,NA,FALSE,NA,NA,-112,740,NA,TRUE,Completed,FALSE,N/A,Other,Drug,2014-06-30,NA,47,Double,N/A,2012-02-29,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01644045,NA,NA,NA,FALSE,NA,NA,50,1175,NA,TRUE,Completed,FALSE,N/A,Other,Device,2015-09-30,NA,17,None (Open Label),N/A,2012-08-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01644019,NA,NA,NA,FALSE,NA,NA,50,1175,NA,TRUE,Completed,FALSE,N/A,Other,Procedure,2015-09-30,NA,28,None (Open Label),N/A,2012-08-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01644006,27908843,10.2196/jmir.6358,https://pubmed.ncbi.nlm.nih.gov/27908843/,FALSE,428,NA,50,1175,1603,TRUE,Completed,FALSE,N/A,Other,Procedure,2015-09-30,2016-12-01,39,None (Open Label),Non-Randomized,2012-08-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,PMC5159613,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01341106,NA,NA,NA,FALSE,NA,NA,10,1471,NA,TRUE,Terminated,FALSE,Phase 4,Other,Drug,2015-04-30,NA,7,None (Open Label),N/A,2011-04-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01266187,NA,NA,NA,FALSE,NA,NA,223,1745,NA,TRUE,Terminated,FALSE,N/A,Other,Procedure,2015-09-30,NA,16,None (Open Label),Randomized,2011-07-31,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01262729,NA,NA,NA,FALSE,NA,NA,288,1476,NA,TRUE,Terminated,FALSE,Phase 2,Other,Procedure,2014-12-31,NA,5,None (Open Label),Randomized,2011-09-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01242956,NA,NA,NA,FALSE,NA,NA,318,1779,NA,TRUE,Terminated,FALSE,Phase 2,Other,Behavioral,2015-09-30,NA,100,None (Open Label),Randomized,2011-09-30,Aachen,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01199276,29397119,10.1016/j.bja.2017.11.015,https://pubmed.ncbi.nlm.nih.gov/29397119/,FALSE,1117,NA,21,1513,2630,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2014-10-31,2017-11-21,256,Double,Randomized,2010-09-30,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT00785109,28533322,10.1161/circulationaha.116.027011,https://www.ahajournals.org/doi/full/10.1161/circulationaha.116.027011,FALSE,631,NA,453,2491,3122,TRUE,Completed,FALSE,Phase 3,Other,Dietary Supplement,2015-08-31,2017-05-23,99,None (Open Label),Randomized,2010-01-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT00554502,26630142,10.1056/nejmoa1415463,https://pubmed.ncbi.nlm.nih.gov/26630142/,FALSE,278,NA,123,2679,2957,TRUE,Completed,TRUE,Phase 3,Other,Drug,2015-02-28,2015-12-03,148,None (Open Label),Randomized,2008-02-29,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01578525,29898670,10.1186/s12877-018-0814-3,https://pubmed.ncbi.nlm.nih.gov/29898670/,FALSE,1496,NA,17,747,2243,TRUE,Completed,FALSE,N/A,Other,Other,2014-04-30,2018-06-04,61,None (Open Label),Randomized,2012-04-30,Aachen,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC6000946,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT00787293,23622913,10.1016/j.ahj.2013.01.010,https://www.sciencedirect.com/science/article/abs/pii/s0002870313000677,FALSE,-1019,NA,-5,2581,1562,TRUE,Suspended,TRUE,Phase 2,Industry,Device,2015-11-30,2013-02-14,30,None (Open Label),N/A,2008-10-31,Aachen,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT03860129,31620921,10.1186/s13613-019-0594-8,https://pubmed.ncbi.nlm.nih.gov/31620921/,FALSE,868,NA,-1384,-481,387,TRUE,Completed,TRUE,N/A,Other,Drug,2017-05-31,2019-10-16,30,Single,Randomized,2014-12-10,Bochum,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC6795651,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT03587324,29383871,10.1111/jth.13962,https://onlinelibrary.wiley.com/doi/abs/10.1111/jth.13962,FALSE,1028,NA,-1950,-1189,-161,TRUE,Completed,FALSE,N/A,Other,Drug,2015-03-31,2018-01-22,176,None (Open Label),N/A,2013-02-28,Bochum,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT03031002,28589965,10.1038/npp.2017.119,https://www.nature.com/articles/npp2017119,FALSE,311,NA,-686,-167,144,TRUE,Completed,TRUE,N/A,Other,Behavioral,2016-07-31,2017-06-07,77,None (Open Label),Randomized,2015-02-28,Bochum,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,PMC5686487,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
NCT02705027,NA,NA,NA,FALSE,NA,NA,-1266,195,NA,TRUE,Unknown status,TRUE,N/A,Other,Device,2016-08-31,NA,64,None (Open Label),Randomized,2012-08-31,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02532166,NA,NA,NA,FALSE,NA,NA,-1294,502,NA,TRUE,Unknown status,TRUE,N/A,Other,Other,2016-12-31,NA,50,None (Open Label),N/A,2012-01-31,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02476500,28591034,10.1097/md.0000000000007026,https://journals.lww.com/md-journal/fulltext/2017/06090/surgical_performance_of_large_loop_excision_of_the.10.aspx,FALSE,549,NA,28,211,760,TRUE,Completed,FALSE,N/A,Other,Procedure,2015-11-30,2017-06-01,150,None (Open Label),Non-Randomized,2015-05-31,Bochum,TRUE,TRUE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PMC5466212,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
NCT02475252,NA,NA,NA,FALSE,NA,NA,-3,273,NA,TRUE,Terminated,FALSE,N/A,Other,Procedure,2016-01-31,NA,15,None (Open Label),Non-Randomized,2015-04-30,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02468427,28296771,10.1097/md.0000000000006355,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5369926/,FALSE,510,NA,-33,181,691,TRUE,Completed,FALSE,N/A,Other,Other,2015-10-31,2017-03-24,137,Single,Randomized,2015-03-31,Bochum,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,PMC5369926,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
NCT02406014,29030864,10.1111/bjd.16048,https://pubmed.ncbi.nlm.nih.gov/29030864/,FALSE,-532,NA,34,461,-71,TRUE,Completed,FALSE,Phase 4,Industry,Drug,2016-06-30,2015-01-15,502,None (Open Label),Randomized,2015-04-30,Bochum,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT02342509,NA,10.1186/cc14575,https://link.springer.com/article/10.1186/cc14575,FALSE,75,NA,-98,-6,69,TRUE,Completed,TRUE,N/A,Other,Drug,2014-12-31,2015-03-16,63,Single,Randomized,2014-09-30,Bochum,TRUE,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02330471,26796660,10.1097/lgt.0000000000000177,https://pubmed.ncbi.nlm.nih.gov/26796660/,FALSE,367,NA,-330,94,461,TRUE,Completed,FALSE,Phase 3,Other,Procedure,2015-03-31,2016-04-01,160,None (Open Label),Randomized,2014-01-31,Bochum,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT02313493,31736826,10.3389/fpsyg.2019.02425,https://pubmed.ncbi.nlm.nih.gov/31736826/,FALSE,1429,NA,-798,358,1787,TRUE,Unknown status,TRUE,N/A,Other,Behavioral,2015-11-30,2019-10-29,78,None (Open Label),Randomized,2012-09-30,Bochum,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC6828945,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT02077205,NA,NA,NA,FALSE,NA,NA,-735,695,NA,TRUE,Unknown status,FALSE,N/A,Other,Behavioral,2015-12-31,NA,200,None (Open Label),N/A,2012-01-31,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01913899,NA,NA,NA,FALSE,NA,NA,-91,244,NA,TRUE,Unknown status,FALSE,N/A,Other,Other,2014-03-31,NA,70,Single,Randomized,2013-04-30,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01809379,25701703,10.1016/j.ygyno.2015.02.009,https://www.sciencedirect.com/science/article/abs/pii/s0090825815006496,FALSE,141,NA,-8,571,712,TRUE,Completed,FALSE,Phase 2,Other,Drug,2014-09-30,2015-02-18,69,None (Open Label),N/A,2013-02-28,Bochum,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01627938,NA,NA,NA,FALSE,NA,NA,-30,1431,NA,TRUE,Unknown status,FALSE,Phase 2,Other,Drug,2016-04-30,NA,50,Quadruple,Randomized,2012-04-30,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01590992,NA,NA,NA,FALSE,NA,NA,50,2090,NA,TRUE,Completed,FALSE,N/A,Other,Behavioral,2017-12-31,NA,175,Double,Randomized,2012-05-31,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01470677,25175029,10.1186/1471-2407-14-635,https://pubmed.ncbi.nlm.nih.gov/25175029/,FALSE,-519,NA,141,1664,1145,TRUE,Completed,TRUE,Phase 3,Other,Drug,2016-01-31,2014-08-30,220,Triple,Randomized,2011-11-30,Bochum,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC4156659,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01402414,NA,NA,NA,FALSE,NA,NA,-80,955,NA,TRUE,Terminated,FALSE,N/A,Other,Radiation,2014-02-28,NA,10,Single,Randomized,2011-04-30,Bochum,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00561990,28961832,10.1093/annonc/mdx343,https://pubmed.ncbi.nlm.nih.gov/28961832/,FALSE,1339,NA,-51,2264,3603,TRUE,Completed,FALSE,Phase 2/Phase 3,Industry,Drug,2014-01-31,2017-10-01,188,NA,NA,2007-09-30,Bochum,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT03829839,32385158,10.1073/pnas.1920147117,https://www.pnas.org/content/117/21/11781,FALSE,996,NA,-1065,-534,462,TRUE,Completed,FALSE,Phase 1,Other,Drug,2017-08-16,2020-05-08,120,Triple,Randomized,2016-03-03,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,PMC7261088,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
NCT03425929,NA,10.1159/000496056,https://static1.squarespace.com/static/5e99fa9f3fa9f76f9cb19251/t/5ea36d9755121234097ef539/1587768728156/scheele+et+al+2019+psychotherapy+and+psychosomatics.pdf,FALSE,381,NA,-606,-316,65,TRUE,Completed,FALSE,Phase 1,Other,Drug,2017-03-18,2018-04-03,70,Triple,Randomized,2016-06-01,Bonn,TRUE,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03265899,29703998,10.1038/s41386-018-0063-3,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6300531/,FALSE,498,NA,-779,-261,237,TRUE,Completed,TRUE,Phase 1,Other,Drug,2016-11-30,2018-04-12,60,Double,Randomized,2015-07-01,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,PMC6300531,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
NCT03011970,28629540,10.1016/j.biopsych.2017.04.015,https://www.sciencedirect.com/science/article/abs/pii/s0006322317315585,FALSE,655,NA,-804,-287,368,TRUE,Completed,FALSE,Phase 1,Other,Drug,2016-02-29,2017-12-15,116,Triple,Randomized,2014-09-30,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02701933,27342447,10.1002/hbm.23294,https://onlinelibrary.wiley.com/doi/full/10.1002/hbm.23294,FALSE,665,NA,-658,-413,252,TRUE,Completed,FALSE,N/A,Other,Drug,2014-12-31,2016-10-26,24,Triple,Randomized,2014-04-30,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,PMC6867533,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
NCT02501837,NA,NA,NA,FALSE,NA,NA,-349,-15,NA,TRUE,Completed,FALSE,Early Phase 1,Other,Drug,2015-06-30,NA,40,Triple,Randomized,2014-07-31,Bonn,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02364986,NA,NA,NA,FALSE,NA,NA,52,783,NA,TRUE,Unknown status,TRUE,Phase 1,Other,Drug,2017-01-31,NA,50,None (Open Label),N/A,2015-01-31,Bonn,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02329912,NA,NA,NA,FALSE,NA,NA,30,761,NA,TRUE,Unknown status,FALSE,N/A,Other,Device,2016-12-31,NA,55,None (Open Label),Non-Randomized,2014-12-31,Bonn,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02280226,29909774,10.1186/s12968-018-0455-x,https://pubmed.ncbi.nlm.nih.gov/29909774/,TRUE,687,450,-182,641,1328,TRUE,Completed,TRUE,N/A,Other,Device,2016-07-31,2018-06-18,17,None (Open Label),N/A,2014-04-30,Bonn,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC6004697,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT02156661,25398434,10.1093/scan/nsu147,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4483569/,FALSE,163,NA,-368,27,190,TRUE,Completed,TRUE,Phase 1,Other,Drug,2014-06-30,2014-12-10,97,Quadruple,Randomized,2013-05-31,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,PMC4483569,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
NCT02012985,27924398,10.1007/s00467-016-3553-8,https://link.springer.com/article/10.1007/s00467-016-3553-8,FALSE,675,NA,20,416,1091,TRUE,Completed,TRUE,Phase 1/Phase 2,Industry,Biological,2015-01-31,2016-12-06,28,Quadruple,Randomized,2013-12-31,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01991691,NA,10.1200/jco.2015.33.15_suppl.tps9640,https://ascopubs.org/doi/abs/10.1200/jco.2015.33.15_suppl.tps9640,FALSE,NA,NA,-48,774,NA,TRUE,Completed,TRUE,N/A,Other,Device,2015-12-31,NA,57,None (Open Label),N/A,2013-09-30,Bonn,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01972750,27100354,10.1007/s00432-016-2161-0,https://link.springer.com/article/10.1007%2fs00432-016-2161-0#article-info,FALSE,-223,NA,7,1133,910,TRUE,Unknown status,FALSE,Phase 1,Other,Drug,2016-11-30,2016-04-21,12,None (Open Label),N/A,2013-10-31,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01914159,30198967,10.1097/iae.0000000000002311,https://journals.lww.com/retinajournal/abstract/2019/12000/ranibizumab_in_pigment_epithelial_tears_secondary.14.aspx,TRUE,1340,1111,-150,977,2317,TRUE,Completed,TRUE,Phase 2,Other,Drug,2016-03-31,2019-12-01,24,None (Open Label),N/A,2013-02-28,Bonn,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01852149,27339489,10.1016/j.jacc.2016.03.591,https://pubmed.ncbi.nlm.nih.gov/27339489/,FALSE,272,NA,-1345,876,1148,TRUE,Completed,TRUE,N/A,Industry,Device,2015-09-30,2016-06-28,35,None (Open Label),N/A,2009-08-31,Bonn,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01651780,26477635,10.1016/j.jacc.2015.10.003,https://pubmed.ncbi.nlm.nih.gov/26477635/,TRUE,107,559,99,1071,1178,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2015-06-30,2015-10-15,803,None (Open Label),Randomized,2012-10-31,Bonn,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01563614,NA,NA,NA,FALSE,NA,NA,22,1361,NA,TRUE,Terminated,FALSE,Phase 1,Other,Radiation,2015-11-30,NA,1,None (Open Label),N/A,2012-03-31,Bonn,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
