id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date_all,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,doi,pmid,url,publication_date,has_publication,has_pmid,has_pubmed,has_ft_pdf,ft_pdf_doi,ft_pdf_pmid,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft_pdf,has_reg_pub_link,pmid_link,doi_link,reference_derived,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft_pdf,n_crossreg_reg,crossreg_trn,crossreg_registry,is_not_iv1_dupe,has_doi,summary_results_date_drks,color,issn,journal,publisher,date,color_green_only,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published
NCT02313493,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bochum,,small,Other,Interventional,Behavioral,,78.0,Unknown status,None (Open Label),Randomized,True,True,False,False,2014-12-07,2012-09-01,2015-11-01,2015,2015-07-01,2015.0,,,,,-827.0,329,206.0,1458.0,1581.0,1787.0,10.3389/fpsyg.2019.02425,31736826.0,https://pubmed.ncbi.nlm.nih.gov/31736826/,2019-10-29,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,gold,1664-1078,Frontiers in Psychology,Frontiers Media SA,2019-10-29,gold,,,,,,,,,,,,,,
NCT01809379,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bochum,,small,Other,Interventional,Drug,Phase 2,69.0,Completed,None (Open Label),,,False,False,False,2013-03-08,2013-02-01,2014-09-01,2014,2014-03-01,2014.0,,,,,-35.0,542,358.0,170.0,354.0,712.0,10.1016/j.ygyno.2015.02.009,25701703.0,https://www.sciencedirect.com/science/article/abs/pii/s0090825815006496,2015-02-18,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,1.0,0,,,True,True,,closed,0090-8258,Gynecologic Oncology,Elsevier BV,2015-05-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2016-05-01,True,True,False
NCT01470677,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bochum,,small,Other,Interventional,Drug,Phase 3,220.0,Completed,Triple,Randomized,True,True,True,False,2011-07-12,2011-11-01,2016-01-01,2016,2016-01-01,2016.0,,,,,112.0,1634,1634.0,-489.0,-489.0,1145.0,10.1186/1471-2407-14-635,25175029.0,https://pubmed.ncbi.nlm.nih.gov/25175029/,2014-08-30,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,1.0,0.0,0,,,True,True,,gold,1471-2407,BMC Cancer,Springer Science and Business Media LLC,2014-08-30,gold,,,,,,,,,,,,,,
NCT00561990,ClinicalTrials.gov,True,2,Registry linked,True,True,True,True,True,Bochum,,small,Industry,Interventional,Drug,Phase 2/Phase 3,188.0,Completed,,,,False,False,False,2007-11-20,2007-09-01,2014-01-01,2014,2013-01-01,2013.0,,,,,-80.0,2234,1869.0,1369.0,1734.0,3603.0,10.1093/annonc/mdx343,28961832.0,https://pubmed.ncbi.nlm.nih.gov/28961832/,2017-10-01,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,1.0,0.0,0,,,True,True,,green,0923-7534,Annals of Oncology,Elsevier BV,2017-10-01,bronze,,,,,,,,,,,,,,
NCT03829839,ClinicalTrials.gov,True,2,Publ found in Google search (no ID),False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 1,120.0,Completed,Triple,Randomized,True,False,False,False,2019-02-01,2016-03-03,2017-08-16,2017,2017-08-16,2017.0,,,,,-1065.0,-534,-534.0,996.0,996.0,462.0,10.1073/pnas.1920147117,32385158.0,https://www.pnas.org/content/117/21/11781,2020-05-08,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,"0027-8424,1091-6490",Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,2020-05-08,bronze,,,,,,,,,,,,,,
NCT03425929,ClinicalTrials.gov,True,2,Publ found in Google search (no ID),False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 1,70.0,Completed,Triple,Randomized,True,False,False,False,2018-01-28,2016-06-01,2017-03-18,2017,2017-03-18,2017.0,,,,,-606.0,-316,-316.0,381.0,381.0,65.0,10.1159/000496056,,https://static1.squarespace.com/static/5e99fa9f3fa9f76f9cb19251/t/5ea36d9755121234097ef539/1587768728156/scheele+et+al+2019+psychotherapy+and+psychosomatics.pdf,2018-04-03,True,False,,,False,False,,,,False,,False,,,,,0,,,True,True,,closed,"0033-3190,1423-0348",Psychotherapy and Psychosomatics,S. Karger AG,2019-01-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],publisher,12.0,2020-01-01,True,True,False
NCT03265899,ClinicalTrials.gov,True,2,Publ found in Google search (no ID),False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 1,60.0,Completed,Double,Randomized,True,True,False,False,2017-08-18,2015-07-01,2016-11-30,2016,2016-11-30,2016.0,,,,,-779.0,-261,-261.0,498.0,498.0,237.0,10.1038/s41386-018-0063-3,29703998.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6300531/,2018-04-12,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,"0893-133X,1740-634X",Neuropsychopharmacology,Springer Science and Business Media LLC,2018-04-12,bronze,,,,,,,,,,,,,,
NCT03011970,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 1,116.0,Completed,Triple,Randomized,True,False,False,False,2016-12-12,2014-09-01,2016-02-01,2016,2015-12-01,2015.0,,,,,-833.0,-315,-377.0,683.0,745.0,368.0,10.1016/j.biopsych.2017.04.015,28629540.0,https://www.sciencedirect.com/science/article/abs/pii/s0006322317315585,2017-12-15,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0006-3223,Biological Psychiatry,Elsevier BV,2017-12-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2018-12-01,True,True,False
NCT02701933,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,,24.0,Completed,Triple,Randomized,True,False,False,False,2016-02-17,2014-04-01,2014-12-01,2014,2014-12-01,2014.0,,,,,-687.0,-443,-443.0,695.0,695.0,252.0,10.1002/hbm.23294,27342447.0,https://onlinelibrary.wiley.com/doi/full/10.1002/hbm.23294,2016-10-26,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,1065-9471,Human Brain Mapping,Wiley,2016-10-06,green,,,,,,,,,,,,,,
NCT02280226,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bonn,,small,Other,Interventional,Device,,17.0,Completed,None (Open Label),,,True,False,True,2014-10-29,2014-04-01,2016-07-01,2016,2016-07-01,2016.0,2017-10-24,2017-10-24,480.0,480.0,-211.0,611,611.0,717.0,717.0,1328.0,10.1186/s12968-018-0455-x,29909774.0,https://pubmed.ncbi.nlm.nih.gov/29909774/,2018-06-18,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,gold,1532-429X,Journal of Cardiovascular Magnetic Resonance,Springer Science and Business Media LLC,2018-06-18,gold,,,,,,,,,,,,,,
NCT02156661,ClinicalTrials.gov,True,2,Publ found in Google search (no ID),False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 1,97.0,Completed,Quadruple,Randomized,True,True,False,False,2014-06-03,2013-05-01,2014-06-01,2014,2014-06-01,2014.0,,,,,-398.0,-2,-2.0,192.0,192.0,190.0,10.1093/scan/nsu147,25398434.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4483569/,2014-12-10,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,"1749-5024,1749-5016",Social Cognitive and Affective Neuroscience,Oxford University Press (OUP),2014-12-10,hybrid,,,,,,,,,,,,,,
NCT02012985,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bonn,,small,Industry,Interventional,Biological,Phase 1/Phase 2,28.0,Completed,Quadruple,Randomized,True,True,True,False,2013-12-11,2013-12-01,2015-01-01,2015,2015-01-01,2015.0,,,,,-10.0,386,386.0,705.0,705.0,1091.0,10.1007/s00467-016-3553-8,27924398.0,https://link.springer.com/article/10.1007/s00467-016-3553-8,2016-12-06,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,1.0,0,,,True,True,,closed,"0931-041X,1432-198X",Pediatric Nephrology,Springer Science and Business Media LLC,2016-12-06,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2017-12-06,True,True,False
NCT01972750,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 1,12.0,Unknown status,None (Open Label),,,False,True,False,2013-10-24,2013-10-01,2016-11-01,2016,2016-11-01,2016.0,,,,,-23.0,1104,1104.0,-194.0,-194.0,910.0,10.1007/s00432-016-2161-0,27100354.0,https://link.springer.com/article/10.1007%2fs00432-016-2161-0#article-info,2016-04-21,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,1.0,0,,,True,True,,closed,"0171-5216,1432-1335",Journal of Cancer Research and Clinical Oncology,Springer Science and Business Media LLC,2016-04-21,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2017-04-21,True,True,False
NCT01914159,ClinicalTrials.gov,True,2,Publ found in Google search (no ID),False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 2,24.0,Completed,None (Open Label),,,True,False,True,2013-07-28,2013-02-01,2016-03-01,2016,2016-03-01,2016.0,2019-04-16,2019-04-16,1141.0,1141.0,-177.0,947,947.0,1370.0,1370.0,2317.0,10.1097/iae.0000000000002311,30198967.0,https://journals.lww.com/retinajournal/abstract/2019/12000/ranibizumab_in_pigment_epithelial_tears_secondary.14.aspx,2019-12-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,1.0,0,,,True,True,,closed,0275-004X,Retina,Ovid Technologies (Wolters Kluwer Health),2019-12-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2020-12-01,True,True,False
NCT01852149,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bonn,,small,Industry,Interventional,Device,,35.0,Completed,None (Open Label),,,True,False,False,2013-05-07,2009-08-01,2015-09-01,2015,2014-03-01,2014.0,,,,,-1375.0,847,298.0,301.0,850.0,1148.0,10.1016/j.jacc.2016.03.591,27339489.0,https://pubmed.ncbi.nlm.nih.gov/27339489/,2016-06-28,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,bronze,0735-1097,Journal of the American College of Cardiology,Elsevier BV,2016-06-01,bronze,,,,,,,,,,,,,,
NCT01651780,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bonn,,small,Industry,Interventional,Drug,Phase 3,803.0,Completed,None (Open Label),Randomized,True,True,True,True,2012-07-24,2012-10-01,2015-06-01,2015,2015-06-01,2015.0,2017-01-09,2017-01-09,588.0,588.0,69.0,1042,1042.0,136.0,136.0,1178.0,10.1016/j.jacc.2015.10.003,26477635.0,https://pubmed.ncbi.nlm.nih.gov/26477635/,2015-10-15,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,1,2012-000632-26,EudraCT,True,True,,bronze,0735-1097,Journal of the American College of Cardiology,Elsevier BV,2015-12-01,bronze,,,,,,,,,,,,,,
NCT01149109,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bonn,,small,Other,Interventional,Drug,Phase 3,141.0,Completed,None (Open Label),Randomized,True,True,True,False,2010-06-14,2010-10-01,2017-04-06,2017,2017-04-06,2017.0,,,,,109.0,2488,2488.0,679.0,679.0,3167.0,10.1016/s0140-6736(18)31791-4,30782343.0,https://pubmed.ncbi.nlm.nih.gov/30782343/,2019-02-14,True,True,True,True,True,False,True,True,True,True,True,False,True,0.0,0.0,1.0,1,2009-011252-22,EudraCT,True,True,,green,0140-6736,The Lancet,Elsevier BV,2019-02-01,green,,,,,,,,,,,,,,
NCT00770783,ClinicalTrials.gov,True,2,Publ found in Google ID search,True,True,True,True,True,Bonn,,small,Other,Interventional,Device,Phase 3,30.0,Completed,Triple,Randomized,True,False,False,False,2008-10-09,2005-02-01,2014-05-01,2014,2013-09-01,2013.0,,,,,-1346.0,2030,1788.0,208.0,450.0,2238.0,10.1017/s0033291714002244,25420474.0,https://pubmed.ncbi.nlm.nih.gov/25420474/,2014-11-25,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0033-2917,1469-8978",Psychological Medicine,Cambridge University Press (CUP),2014-11-25,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,[{'type': 'cc-by-nc-nd'}],journal,6.0,2015-05-24,True,True,False
NCT02479412,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bonn,,small,Industry,Interventional,Drug,Phase 2,54.0,Completed,Double,Randomized,True,True,True,True,2015-06-17,2015-06-25,2016-02-08,2016,2016-02-08,2016.0,2017-01-27,2017-01-27,354.0,354.0,8.0,236,236.0,1106.0,1106.0,1342.0,10.1186/s12931-019-1000-7,30777086.0,https://pubmed.ncbi.nlm.nih.gov/30777086/,2019-02-18,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2014-005306-37,EudraCT,True,True,,gold,1465-993X,Respiratory Research,Springer Science and Business Media LLC,2019-02-18,gold,,,,,,,,,,,,,,
NCT02034279,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Bonn,,large,Other,Interventional,Drug,Phase 4,136.0,Terminated,None (Open Label),Randomized,True,False,True,False,2014-01-07,2014-05-01,2017-02-10,2017,2016-12-31,2016.0,,,,,114.0,1130,1089.0,906.0,947.0,2036.0,10.1016/j.cgh.2019.07.055,31394283.0,https://pubmed.ncbi.nlm.nih.gov/31394283/,2019-08-05,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2013-002416-27,EudraCT,True,True,,green,1542-3565,Clinical Gastroenterology and Hepatology,Elsevier BV,2020-04-01,green,,,,,,,,,,,,,,
NCT02034279,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Frankfurt,,large,Other,Interventional,Drug,Phase 4,136.0,Terminated,None (Open Label),Randomized,True,False,True,False,2014-01-07,2014-05-01,2017-02-10,2017,2016-12-31,2016.0,,,,,114.0,1130,1089.0,906.0,947.0,2036.0,10.1016/j.cgh.2019.07.055,31394283.0,https://pubmed.ncbi.nlm.nih.gov/31394283/,2019-08-05,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2013-002416-27,EudraCT,True,True,,green,1542-3565,Clinical Gastroenterology and Hepatology,Elsevier BV,2020-04-01,green,,,,,,,,,,,,,,
NCT02034279,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Heidelberg,,large,Other,Interventional,Drug,Phase 4,136.0,Terminated,None (Open Label),Randomized,True,False,True,False,2014-01-07,2014-05-01,2017-02-10,2017,2016-12-31,2016.0,,,,,114.0,1130,1089.0,906.0,947.0,2036.0,10.1016/j.cgh.2019.07.055,31394283.0,https://pubmed.ncbi.nlm.nih.gov/31394283/,2019-08-05,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2013-002416-27,EudraCT,True,True,,green,1542-3565,Clinical Gastroenterology and Hepatology,Elsevier BV,2020-04-01,green,,,,,,,,,,,,,,
NCT02034279,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,LMU_München,,large,Other,Interventional,Drug,Phase 4,136.0,Terminated,None (Open Label),Randomized,True,False,True,False,2014-01-07,2014-05-01,2017-02-10,2017,2016-12-31,2016.0,,,,,114.0,1130,1089.0,906.0,947.0,2036.0,10.1016/j.cgh.2019.07.055,31394283.0,https://pubmed.ncbi.nlm.nih.gov/31394283/,2019-08-05,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2013-002416-27,EudraCT,True,True,,green,1542-3565,Clinical Gastroenterology and Hepatology,Elsevier BV,2020-04-01,green,,,,,,,,,,,,,,
NCT02034279,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Tübingen,,large,Other,Interventional,Drug,Phase 4,136.0,Terminated,None (Open Label),Randomized,True,False,True,False,2014-01-07,2014-05-01,2017-02-10,2017,2016-12-31,2016.0,,,,,114.0,1130,1089.0,906.0,947.0,2036.0,10.1016/j.cgh.2019.07.055,31394283.0,https://pubmed.ncbi.nlm.nih.gov/31394283/,2019-08-05,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2013-002416-27,EudraCT,True,True,,green,1542-3565,Clinical Gastroenterology and Hepatology,Elsevier BV,2020-04-01,green,,,,,,,,,,,,,,
NCT02034279,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Ulm,,large,Other,Interventional,Drug,Phase 4,136.0,Terminated,None (Open Label),Randomized,True,False,True,False,2014-01-07,2014-05-01,2017-02-10,2017,2016-12-31,2016.0,,,,,114.0,1130,1089.0,906.0,947.0,2036.0,10.1016/j.cgh.2019.07.055,31394283.0,https://pubmed.ncbi.nlm.nih.gov/31394283/,2019-08-05,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2013-002416-27,EudraCT,True,True,,green,1542-3565,Clinical Gastroenterology and Hepatology,Elsevier BV,2020-04-01,green,,,,,,,,,,,,,,
NCT02997137,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Bonn,,small,Industry,Interventional,Dietary Supplement,Phase 3,74.0,Completed,Quadruple,Randomized,True,False,False,False,2016-12-15,2014-10-01,2016-02-01,2016,2016-02-01,2016.0,,,,,-806.0,-318,-318.0,818.0,818.0,500.0,10.3390/nu10050551,29710825.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5986431/,2018-04-29,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,2072-6643,Nutrients,MDPI AG,2018-04-29,gold,,,,,,,,,,,,,,
NCT03312816,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Berlin,,large,Industry,Interventional,Other,,60.0,Completed,Double,Randomized,True,False,True,False,2017-10-12,2017-10-16,2017-12-08,2017,2017-12-08,2017.0,,,,,4.0,57,57.0,661.0,661.0,718.0,10.3390/nu11102319,31575059.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6835335/,2019-09-30,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,2072-6643,Nutrients,MDPI AG,2019-09-30,gold,,,,,,,,,,,,,,
NCT03281616,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Berlin,,large,Other,Interventional,Behavioral,,110.0,Completed,None (Open Label),Randomized,True,True,False,False,2017-09-11,2014-06-01,2015-09-30,2015,2015-06-30,2015.0,,,,,-1198.0,-712,-804.0,1168.0,1260.0,456.0,10.1038/s41430-018-0371-z,30538299.0,https://www.nature.com/articles/s41430-018-0371-z,2018-12-11,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0954-3007,1476-5640",European Journal of Clinical Nutrition,Springer Science and Business Media LLC,2018-12-11,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2020-05-01,True,True,False
NCT03114306,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Berlin,,large,Other,Interventional,Procedure,,40.0,Completed,Double,Randomized,True,False,True,False,2017-03-27,2017-04-05,2017-08-30,2017,2017-08-30,2017.0,,,,,9.0,156,156.0,579.0,579.0,735.0,10.1097/eja.0000000000000929,30562225.0,https://pubmed.ncbi.nlm.nih.gov/30562225/,2019-04-01,True,True,True,True,True,False,True,True,True,True,True,False,True,0.0,0.0,0.0,0,,,True,True,,closed,0265-0215,European Journal of Anaesthesiology,Ovid Technologies (Wolters Kluwer Health),2019-04-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2020-04-01,True,True,False
NCT02963298,ClinicalTrials.gov,True,2,Registry linked,False,True,True,True,True,Berlin,,large,Other,Interventional,Procedure,,42.0,Completed,None (Open Label),Randomized,True,False,True,False,2016-10-11,2016-10-01,2017-09-06,2017,2017-09-06,2017.0,,,,,-10.0,330,330.0,747.0,747.0,1077.0,10.1016/j.resuscitation.2019.09.020,31557520.0,https://pubmed.ncbi.nlm.nih.gov/31557520/,2019-09-23,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0300-9572,Resuscitation,Elsevier BV,2019-11-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2020-11-01,True,True,False
NCT02947542,ClinicalTrials.gov,True,2,Publ found in Google ID search,False,True,True,True,True,Berlin,,large,Other,Interventional,Device,,300.0,Completed,None (Open Label),Randomized,True,False,False,False,2016-10-18,2016-04-01,2016-12-01,2016,2016-11-01,2016.0,,,,,-200.0,44,14.0,627.0,657.0,671.0,10.1016/j.amjcard.2018.07.039,30217374.0,https://www.sciencedirect.com/science/article/abs/pii/s0002914918316230,2018-08-20,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0002-9149,The American Journal of Cardiology,Elsevier BV,2018-11-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2019-11-01,True,True,False
