id,registry,lead_cities,has_publication,doi,pmid,url,publication_date,identification_step,publication_type,is_prospective,has_summary_results,summary_results_date,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,days_cd_to_publication,days_pcd_to_publication,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_reg_to_publication,recruitment_status,phase,enrollment,is_multicentric,main_sponsor,allocation,is_randomized,masking,intervention_type,center_size,has_german_umc_lead,facility_cities,iv_version,is_dupe
NCT00782405,ClinicalTrials.gov,TU_München,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-10-24,2008-10-01,2011-04-01,2011,2011-04-01,2011,NA,NA,NA,NA,-23,889,889,NA,Completed,Phase 3,40,FALSE,Other,Randomized,TRUE,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00786552,ClinicalTrials.gov,Schleswig-Holstein,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-11-05,2008-11-01,2013-11-01,2013,2012-11-01,2012,NA,NA,NA,NA,-4,1822,1457,NA,Unknown status,Phase 2,47,FALSE,Other,Non-Randomized,FALSE,Open Label,Drug,small,TRUE,NA,1,FALSE
NCT00787683,ClinicalTrials.gov,Göttingen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2008-11-06,2008-10-01,2012-12-01,2012,2012-12-01,2012,NA,NA,NA,NA,-36,1486,1486,NA,Unknown status,Not given,416,TRUE,Other,Randomized,TRUE,Open Label,Device,small,TRUE,Aachen Freiburg Hannover Schleswig-Holstein Münster,1,FALSE
NCT00794482,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2008-11-19,2008-03-01,2009-06-01,2009,2009-06-01,2009,NA,NA,NA,NA,-263,194,194,NA,Completed,Phase 3,1200,FALSE,Industry,Non-Randomized,FALSE,Open Label,Drug,No lead center,FALSE,Duisburg,1,FALSE
NCT00802347,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-12-02,2008-12-01,2014-05-01,2014,2013-11-01,2013,NA,NA,NA,NA,-1,1976,1795,NA,Completed,Phase 1/Phase 2,374,TRUE,Industry,Randomized,TRUE,Double Blind,Drug,No lead center,FALSE,Berlin Hamburg Heidelberg Mannheim Tübingen,1,FALSE
NCT00806468,ClinicalTrials.gov,Mainz,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-12-09,2009-02-01,2011-02-01,2011,2010-12-01,2010,NA,NA,NA,NA,54,784,722,NA,Terminated,Phase 4,1,FALSE,Other,Randomized,TRUE,Double Blind,Drug,large,TRUE,NA,1,FALSE
NCT00808600,ClinicalTrials.gov,Hannover,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-12-15,2009-10-01,2014-01-01,2014,2013-07-01,2013,NA,NA,NA,NA,290,1843,1659,NA,Unknown status,Not given,132,FALSE,Other,Randomized,TRUE,Open Label,Behavioral,large,TRUE,NA,1,TRUE
NCT00810095,ClinicalTrials.gov,Heidelberg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,TRUE,2012-03-21,2008-12-15,2009-03-01,2011-04-01,2011,2011-04-01,2011,NA,NA,355,355,76,837,837,NA,Completed,Phase 2,40,FALSE,Industry,Not given,NA,Open Label,Device,large,TRUE,NA,1,FALSE
NCT00810433,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-12-16,2009-02-01,2011-07-01,2011,2011-07-01,2011,NA,NA,NA,NA,47,927,927,NA,Completed,Not given,10,TRUE,Industry,Not given,NA,Open Label,Procedure,No lead center,FALSE,Berlin Göttingen Mannheim LMU_München,1,FALSE
NCT00812019,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2008-12-18,2008-11-01,2010-11-01,2010,2009-03-01,2009,NA,NA,NA,NA,-47,683,73,NA,Completed,Phase 1/Phase 2,753,TRUE,Industry,Randomized,TRUE,Single Blind,Biological,No lead center,FALSE,Giessen Marburg,1,FALSE
NCT00812799,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-12-19,2008-12-01,2011-12-01,2011,2011-08-01,2011,NA,NA,NA,NA,-18,1077,955,NA,Unknown status,Phase 3,374,TRUE,Industry,Randomized,TRUE,Double Blind,Drug,No lead center,FALSE,Berlin Bonn Dresden Frankfurt Halle Schleswig-Holstein Münster,1,FALSE
NCT00818181,ClinicalTrials.gov,Köln,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-01-06,2008-06-01,2010-08-01,2010,2009-02-01,2009,NA,NA,NA,NA,-219,572,26,NA,Completed,Phase 2,73,FALSE,Industry,Not given,NA,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00819572,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-01-08,2008-12-01,2010-09-01,2010,2010-09-01,2010,NA,NA,NA,NA,-38,601,601,NA,Completed,Phase 1/Phase 2,27,TRUE,Industry,Randomized,TRUE,Double Blind,Biological,large,TRUE,NA,1,FALSE
NCT00820599,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-01-08,2008-12-01,2016-03-01,2016,2010-12-01,2010,NA,NA,NA,NA,-38,2609,692,NA,Completed,Not given,213,TRUE,Industry,Not given,NA,No masking,Device,No lead center,FALSE,Hamburg,1,FALSE
NCT00823173,ClinicalTrials.gov,Tübingen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-01-14,2009-01-01,2010-12-01,2010,2010-12-01,2010,NA,NA,NA,NA,-13,686,686,NA,Completed,Phase 2,9,TRUE,Industry,Not given,NA,Open Label,Biological,large,TRUE,Berlin,1,FALSE
NCT00823225,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-01-14,2008-06-01,2009-06-01,2009,2009-06-01,2009,NA,NA,NA,NA,-227,138,138,NA,Terminated,Phase 3,5,TRUE,Industry,Randomized,TRUE,Open Label,Procedure,large,TRUE,NA,1,FALSE
NCT00826475,ClinicalTrials.gov,Freiburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-01-20,2009-01-01,2010-07-01,2010,2010-04-01,2010,NA,NA,NA,NA,-19,527,436,NA,Completed,Not given,62,FALSE,Other,Randomized,TRUE,Single Blind,Behavioral,large,TRUE,NA,1,FALSE
NCT00827008,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-01-21,2009-01-01,2011-12-01,2011,2011-12-01,2011,NA,NA,NA,NA,-20,1044,1044,NA,Terminated,Phase 3,821,TRUE,Industry,Non-Randomized,FALSE,Open Label,Drug,No lead center,FALSE,Berlin,1,FALSE
NCT00827619,ClinicalTrials.gov,Magdeburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-01-22,2009-02-01,2015-11-01,2015,2011-11-01,2011,NA,NA,NA,NA,10,2474,1013,NA,Completed,Not given,110,TRUE,Industry,Not given,NA,Open Label,Device,small,TRUE,NA,1,TRUE
NCT00829192,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-01-23,2007-11-01,2012-08-01,2012,2012-07-01,2012,NA,NA,NA,NA,-449,1286,1255,NA,Unknown status,Phase 2,200,TRUE,Industry,Randomized,TRUE,Double Blind,Drug,No lead center,FALSE,Berlin Schleswig-Holstein,1,FALSE
NCT00840775,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-02-09,2009-04-01,2011-06-01,2011,2011-01-01,2011,NA,NA,NA,NA,51,842,691,NA,Completed,Phase 4,278,TRUE,Industry,Not given,NA,Open Label,Device,No lead center,FALSE,Berlin Heidelberg,1,FALSE
NCT00842959,ClinicalTrials.gov,Mainz,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-02-11,2009-02-01,2011-01-01,2011,2011-01-01,2011,NA,NA,NA,NA,-10,689,689,NA,Completed,Phase 4,120,FALSE,Industry,Randomized,TRUE,Open Label,Device,large,TRUE,NA,1,FALSE
NCT00843960,ClinicalTrials.gov,Hannover,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-02-12,2009-02-01,2013-12-01,2013,2010-01-01,2010,NA,NA,NA,NA,-11,1753,323,NA,Unknown status,Not given,150,FALSE,Other,Randomized,TRUE,Open Label,Behavioral,large,TRUE,NA,1,FALSE
NCT00850499,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,TRUE,2012-10-03,2009-02-24,2009-09-01,2011-10-01,2011,2011-09-01,2011,NA,NA,368,398,189,949,919,NA,Terminated,Phase 2,12,TRUE,Industry,Randomized,TRUE,Open Label,Drug,No lead center,FALSE,Berlin Frankfurt Göttingen Jena Leipzig Mainz Ulm,1,FALSE
NCT00852020,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-02-13,2009-04-01,2011-04-01,2011,2011-04-01,2011,NA,NA,NA,NA,47,777,777,NA,Completed,Not given,60,TRUE,Industry,Randomized,TRUE,"Participant, Investigator",Dietary Supplement,large,TRUE,NA,1,FALSE
NCT00852059,ClinicalTrials.gov,Mainz,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-02-25,2009-03-01,2013-12-01,2013,2013-12-01,2013,NA,NA,NA,NA,4,1740,1740,NA,Terminated,Phase 4,32,FALSE,Other,Randomized,TRUE,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00853866,ClinicalTrials.gov,Hamburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-02-27,2009-01-01,2010-06-01,2010,2009-11-01,2009,NA,NA,NA,NA,-57,459,247,NA,Unknown status,Phase 4,12,FALSE,Other,Randomized,TRUE,Double Blind,Drug,large,TRUE,Tübingen,1,FALSE
NCT00854256,ClinicalTrials.gov,Köln,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-03-02,2009-04-01,2014-05-01,2014,2013-12-01,2013,NA,NA,NA,NA,30,1886,1735,NA,Unknown status,Not given,60,FALSE,Other,Randomized,TRUE,Open Label,Procedure,large,TRUE,NA,1,TRUE
NCT00854802,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-02,2009-01-01,2010-09-01,2010,2010-09-01,2010,NA,NA,NA,NA,-60,548,548,NA,Completed,Not given,290,TRUE,Industry,Randomized,TRUE,Double Blind,Drug,No lead center,FALSE,Berlin Düsseldorf Frankfurt Freiburg Hannover Heidelberg Mainz,1,FALSE
NCT00854893,ClinicalTrials.gov,Hamburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-03-02,2009-10-01,2012-06-01,2012,2011-12-01,2011,NA,NA,NA,NA,213,1187,1004,NA,Unknown status,Not given,70,FALSE,Other,Randomized,TRUE,Double Blind,Device,large,TRUE,NA,1,FALSE
NCT00856505,ClinicalTrials.gov,Freiburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-04,2008-03-01,2011-03-01,2011,2010-03-01,2010,NA,NA,NA,NA,-368,727,362,NA,Unknown status,Phase 1/Phase 2,38,FALSE,Other,Non-Randomized,FALSE,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00862160,ClinicalTrials.gov,Hannover,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-03-13,2009-04-01,2010-10-01,2010,2010-04-01,2010,NA,NA,NA,NA,19,567,384,NA,Unknown status,Phase 4,64,TRUE,Other,Randomized,TRUE,Double Blind,Device,large,TRUE,NA,1,FALSE
NCT00865501,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-18,2008-03-01,2009-12-01,2009,2009-12-01,2009,NA,NA,NA,NA,-382,258,258,NA,Completed,Phase 3,50,FALSE,Other,Randomized,TRUE,Double Blind,Drug,large,TRUE,NA,1,FALSE
NCT00866684,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-19,2007-01-01,2011-07-01,2011,2011-01-01,2011,NA,NA,NA,NA,-808,834,653,NA,Terminated,Phase 4,44,TRUE,Other,Randomized,TRUE,Open Label,Drug,large,TRUE,Erlangen Schleswig-Holstein LMU_München TU_München Münster Regensburg,1,FALSE
NCT00866944,ClinicalTrials.gov,Berlin LMU_München,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-03-20,2009-03-01,2011-11-01,2011,2011-07-01,2011,NA,NA,NA,NA,-19,956,833,NA,Completed,Phase 2,35,TRUE,Industry,Randomized,TRUE,Open Label,Drug,large,TRUE,Düsseldorf Frankfurt Halle Hannover Leipzig Mainz Mannheim Regensburg,1,FALSE
NCT00869011,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-03-23,2009-12-01,2011-06-01,2011,2011-06-01,2011,NA,NA,NA,NA,253,800,800,NA,Unknown status,Phase 3,70,FALSE,Other,Randomized,TRUE,Single Blind,Other,large,TRUE,NA,1,FALSE
NCT00870155,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-26,2007-02-01,2009-09-01,2009,2009-09-01,2009,NA,NA,NA,NA,-784,159,159,NA,Terminated,Phase 2/Phase 3,546,TRUE,Industry,Not given,NA,Open Label,Drug,No lead center,FALSE,Düsseldorf,1,FALSE
NCT00871026,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-27,2007-03-01,2010-10-01,2010,2010-03-01,2010,NA,NA,NA,NA,-757,553,339,NA,Unknown status,Not given,160,FALSE,Other,Randomized,TRUE,Single Blind,Procedure,large,TRUE,NA,1,FALSE
NCT00871091,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-27,2007-01-01,2009-06-01,2009,2009-05-01,2009,NA,NA,NA,NA,-816,66,35,NA,Unknown status,Not given,32,FALSE,Other,Randomized,TRUE,Open Label,Procedure,large,TRUE,NA,1,FALSE
NCT00872547,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-30,2006-09-01,2011-11-01,2011,2011-11-01,2011,NA,NA,NA,NA,-941,946,946,NA,Terminated,Phase 4,329,TRUE,Industry,Non-Randomized,FALSE,Open Label,Device,No lead center,FALSE,Köln,1,FALSE
NCT00872846,ClinicalTrials.gov,Hamburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-03-28,2009-02-01,2012-01-01,2012,2012-01-01,2012,NA,NA,NA,NA,-55,1009,1009,NA,Completed,Phase 1,20,FALSE,Industry,Non-Randomized,FALSE,Open Label,Device,large,TRUE,NA,1,FALSE
NCT00875888,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-01-09,2004-02-01,2009-06-01,2009,2009-06-01,2009,NA,NA,NA,NA,-1804,143,143,NA,Terminated,Not given,80,TRUE,Industry,Randomized,TRUE,Double Blind,Device,No lead center,FALSE,Berlin Tübingen,1,FALSE
NCT00876759,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-06,2009-04-01,2013-07-01,2013,2011-07-01,2011,NA,NA,NA,NA,-5,1547,816,NA,Unknown status,Phase 2,160,TRUE,Other,Randomized,TRUE,Open Label,Radiation,large,TRUE,Berlin Hamburg Heidelberg TU_München,1,FALSE
NCT00876772,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-06,2011-03-01,2012-07-01,2012,2012-07-01,2012,NA,NA,NA,NA,694,1182,1182,NA,Unknown status,Phase 2/Phase 3,40,FALSE,Other,Randomized,TRUE,Double Blind,Drug,large,TRUE,NA,1,FALSE
NCT00878046,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-04-07,2005-05-01,2014-11-01,2014,2009-03-01,2009,NA,NA,NA,NA,-1437,2034,-37,NA,Terminated,Not given,108,TRUE,Industry,Not given,NA,Open Label,Device,No lead center,FALSE,Frankfurt,1,FALSE
NCT00878917,ClinicalTrials.gov,Mainz,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-08,2009-04-01,2010-02-01,2010,2010-02-01,2010,NA,NA,NA,NA,-7,299,299,NA,Completed,Phase 3,32,FALSE,Industry,Randomized,TRUE,Single Blind,Drug,large,TRUE,NA,1,FALSE
NCT00880230,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,TRUE,2013-02-01,2009-04-10,2009-03-01,2012-12-01,2012,2011-06-01,2011,NA,NA,62,611,-40,1331,782,NA,Completed,Not given,141,TRUE,Industry,Not given,NA,Open Label,Device,No lead center,FALSE,Hamburg,1,FALSE
NCT00881257,ClinicalTrials.gov,Hamburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-04-13,2007-08-01,2010-05-01,2010,2009-11-01,2009,NA,NA,NA,NA,-621,383,202,NA,Terminated,Phase 2/Phase 3,78,TRUE,Industry,Non-Randomized,FALSE,Open Label,Device,large,TRUE,NA,1,FALSE
NCT00883714,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-17,2009-05-01,2011-08-01,2011,2011-04-01,2011,NA,NA,NA,NA,14,836,714,NA,Unknown status,Phase 3,60,FALSE,Other,Randomized,TRUE,Single Blind,Other,large,TRUE,NA,1,FALSE
NCT00883961,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-17,2009-12-01,2011-09-01,2011,2011-04-01,2011,NA,NA,NA,NA,228,867,714,NA,Unknown status,Phase 3,60,FALSE,Other,Randomized,TRUE,Single Blind,Other,large,TRUE,NA,1,FALSE
NCT00884338,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-17,2009-05-01,2011-09-01,2011,2011-08-01,2011,NA,NA,NA,NA,14,867,836,NA,Unknown status,Phase 3,60,FALSE,Other,Randomized,TRUE,Single Blind,Other,large,TRUE,NA,1,FALSE
NCT00884364,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-17,2009-05-01,2011-09-01,2011,2011-04-01,2011,NA,NA,NA,NA,14,867,714,NA,Unknown status,Phase 3,60,FALSE,Other,Randomized,TRUE,Single Blind,Other,large,TRUE,NA,1,FALSE
NCT00884598,ClinicalTrials.gov,Heidelberg Mannheim,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-04-18,2008-12-01,2011-12-01,2011,2011-12-01,2011,NA,NA,NA,NA,-138,957,957,NA,Unknown status,Phase 1,21,FALSE,Other,Not given,NA,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00887276,ClinicalTrials.gov,Hannover Ulm,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-04-22,2008-11-01,2011-01-01,2011,2011-01-01,2011,NA,NA,NA,NA,-172,619,619,NA,Terminated,Phase 4,290,TRUE,Other,Randomized,TRUE,Double Blind,Drug,large,TRUE,Berlin Bochum Schleswig-Holstein,1,FALSE
NCT00888095,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-23,2010-07-01,2013-07-01,2013,2013-07-01,2013,NA,NA,NA,NA,434,1530,1530,NA,Unknown status,Not given,70,FALSE,Other,Randomized,TRUE,Single Blind,Procedure,large,TRUE,NA,1,FALSE
NCT00890253,ClinicalTrials.gov,Göttingen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-28,2010-01-01,2013-01-01,2013,2012-01-01,2012,NA,NA,NA,NA,248,1344,978,NA,Unknown status,Phase 2,29,FALSE,Other,Not given,NA,Open Label,Drug,small,TRUE,NA,1,FALSE
NCT00893685,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-22,2009-05-01,2011-12-01,2011,2011-11-01,2011,NA,NA,NA,NA,9,953,923,NA,Unknown status,Not given,300,TRUE,Other,Randomized,TRUE,Open Label,Device,small,TRUE,NA,1,FALSE
NCT00894569,ClinicalTrials.gov,Heidelberg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-05-06,2009-07-01,2011-08-01,2011,2010-07-01,2010,NA,NA,NA,NA,56,817,421,NA,Unknown status,Phase 2,150,FALSE,Other,Randomized,TRUE,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00895297,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-05-06,2010-02-01,2011-11-01,2011,2011-10-01,2011,NA,NA,NA,NA,271,909,878,NA,Terminated,Phase 2,50,TRUE,Other,Non-Randomized,FALSE,Open Label,Drug,No lead center,FALSE,Hamburg Leipzig,1,FALSE
NCT00895505,ClinicalTrials.gov,Bonn,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-05-07,2008-02-01,2012-02-01,2012,2012-02-01,2012,NA,NA,NA,NA,-461,1000,1000,NA,Unknown status,Phase 3,300,FALSE,Other,Randomized,TRUE,Open Label,Drug,large,TRUE,NA,1,FALSE
NCT00899964,ClinicalTrials.gov,TU_München,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-05-05,2009-05-01,2009-11-01,2009,2009-09-01,2009,NA,NA,NA,NA,-4,180,119,NA,Completed,Not given,184,FALSE,Other,Randomized,TRUE,Single Blind,Behavioral,large,TRUE,NA,1,FALSE
NCT00905944,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-05-19,2009-12-01,2009-12-01,2009,2009-12-01,2009,NA,NA,NA,NA,196,196,196,NA,Unknown status,Phase 2/Phase 3,45,FALSE,Other,Randomized,TRUE,Single Blind,Other,large,TRUE,NA,1,FALSE
NCT00909012,ClinicalTrials.gov,LMU_München,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-04-22,2009-05-01,2013-03-01,2013,2011-07-01,2011,NA,NA,NA,NA,9,1409,800,NA,Completed,Not given,114,TRUE,Other,Randomized,TRUE,Double Blind,Dietary Supplement,large,TRUE,NA,1,FALSE
NCT00910195,ClinicalTrials.gov,Witten-Herdecke,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-05-28,2008-06-01,2011-04-01,2011,2011-04-01,2011,NA,NA,NA,NA,-361,673,673,NA,Completed,Not given,150,FALSE,Other,Randomized,TRUE,Single Blind,Device,small,TRUE,NA,1,FALSE
NCT00910936,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-05-29,2009-05-01,2010-02-01,2010,2010-01-01,2010,NA,NA,NA,NA,-28,248,217,NA,Unknown status,Phase 2/Phase 3,60,FALSE,Other,Randomized,TRUE,Single Blind,Behavioral,large,TRUE,NA,1,FALSE
NCT00911027,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-05-07,2009-02-01,2011-03-01,2011,2011-03-01,2011,NA,NA,NA,NA,-95,663,663,NA,Terminated,Phase 3,282,TRUE,Industry,Non-Randomized,FALSE,Open Label,Drug,No lead center,FALSE,Berlin,1,FALSE
NCT00912561,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-06-02,2009-06-01,2012-12-01,2012,2011-12-01,2011,NA,NA,NA,NA,-1,1278,912,NA,Terminated,Not given,50,FALSE,Other,Randomized,TRUE,Open Label,Behavioral,large,TRUE,NA,1,FALSE
NCT00914680,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-06-03,2009-06-01,2013-05-01,2013,2012-05-01,2012,NA,NA,NA,NA,-2,1428,1063,NA,Unknown status,Phase 3,32,FALSE,Other,Non-Randomized,FALSE,Open Label,Procedure,large,TRUE,NA,1,FALSE
NCT00915486,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-06-05,2009-05-01,2012-03-01,2012,2012-03-01,2012,NA,NA,NA,NA,-35,1000,1000,NA,Completed,Phase 2,211,TRUE,Industry,Randomized,TRUE,Double Blind,Procedure,No lead center,FALSE,Tübingen,1,FALSE
NCT00919958,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-06-10,2009-06-01,2012-06-01,2012,2012-06-01,2012,NA,NA,NA,NA,-9,1087,1087,NA,Completed,Phase 1,15,FALSE,Industry,Non-Randomized,FALSE,Open Label,Biological,large,TRUE,NA,1,FALSE
NCT00920582,ClinicalTrials.gov,NA,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-06-12,2009-09-01,2012-07-01,2012,2012-04-01,2012,NA,NA,NA,NA,81,1115,1024,NA,Completed,Phase 3,254,TRUE,Industry,Randomized,TRUE,Double Blind,Drug,No lead center,FALSE,Berlin Düsseldorf Giessen Heidelberg,1,FALSE
NCT00921024,ClinicalTrials.gov,Giessen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,TRUE,2015-01-09,2009-06-12,2009-07-01,2010-04-01,2010,2010-03-01,2010,NA,NA,1744,1775,19,293,262,NA,Completed,Phase 2,129,TRUE,Industry,Randomized,TRUE,Double Blind,Drug,small,TRUE,Schleswig-Holstein,1,FALSE
NCT00927134,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-06-22,2004-06-01,2011-09-01,2011,2010-12-01,2010,NA,NA,NA,NA,-1847,801,527,NA,Completed,Phase 1/Phase 2,2,FALSE,Other,Non-Randomized,FALSE,Open Label,Genetic,large,TRUE,NA,1,FALSE
NCT00929318,ClinicalTrials.gov,Hannover,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-06-26,2009-06-01,2010-04-01,2010,2009-12-01,2009,NA,NA,NA,NA,-25,279,158,NA,Unknown status,Not given,26,FALSE,Other,Randomized,TRUE,Open Label,Procedure,large,TRUE,NA,1,FALSE
NCT00930241,ClinicalTrials.gov,Hannover,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-06-29,2009-07-01,2012-07-01,2012,2012-07-01,2012,NA,NA,NA,NA,2,1098,1098,NA,Terminated,Phase 3,25,TRUE,Other,Randomized,TRUE,Open Label,Drug,large,TRUE,NA,1,FALSE
